"","acantholimon_aspadanum","acantholimon_scorpius","acanthophyllum_crassifolium","acantolimun_hohenacheri","achillea_filipendula","achillea_millefolium","agropyron_cristatum","agropyron_long","agropyron_repens","agropyrum_elongatum","agropyrun_intermedium","agropyrun_trichophorun","ajuga_reptans","alchemilla_surculosa","alchemillia_rigida","allium_aucheri","allium_colchicifolium","allium_vavilovii","alyssum_bracteatum","alyssum_hirsutum","alyssum_minus","anagallis_arvensis","androsace_maxima","anthemis_candidissima","anthemis_tinctoria","apium_graveolens","arenaria_insignis","artemisia_aucheri","artemisia_sieberi","asperula_arvensis","asperula_brachyantha","asperula_odorata","astragalus_aegobromus","astragalus_brachyodontus","astragalus_effuses","astragalus_glucacanthus","astragalus_grammocalyx","astragalus_microcephalus","astragalus_pinetorum","astragalus_pulchellus","astragalus_verus","bromus_briziformis","bromus_danthoniae","bromus_tectorum","bromus_tomentellus","bromus_tomentosus","bunium_kuhitangi","calamagrostis_pseudophragmites","capsella_bursa","carex_divulsa","carex_stenophylla","centaurea_aucheri","centaurea_elbursensis","centaurea_iljinii","centaurea_ovina","ceratocarpus_arenarius","chenopodium_botrys","cirisium_arvense","cirsium_bornmulleri","cirsium_bracteosum","cirsium_canum","convolvulus_commutatus","convolvulus_pseudocantabrica","cousinia_eryngioides","cousinia_gmelini","cousinia_habilitzlii","cousinia_iranica","cousinia_pinarocephala","cousinia_tenella","draba_aucheri","draba_siliquosa","echinops_chorassanicus","echium_italicum","ephedra_intermedia","ephorbia_bungei","erodium_cicutarium","erodium_gruinum","eryngium_bilardieri","eryngium_caucasicum","eryngium_pyramidale","euphorbia_humilis","eurotia_ceratoides","falcaria_falcarioides","falcaria_vulgaris","ferula_ovina","ferula_schtschurowskiana","festuca_arundinaceae","festuca_ovina","festuca_rubra","festuca_valesiaca","fibigia_suffruticosa","fragaria_vesca","geranim_dissectum","geranim_tuberosum","geranium_collinum","geranium_robertianum","glaucium_corniculatum","helianthemum_nummularium","heracleum_gorganicum","heracleum_persicum","heteranthelium_piliferum","hippocrepis_comosa","hordeum_bulbosom","hypericum_perforatum","hypericum_scabrum","ixiolirion_tataricum","koeleria_macrantha","koelpinia_tenuissima","lactuca_serriola","lamium_album","lepidium_aucheri","lepidium_ruderale","lithospermum_arvense","malva_neglecta","malva_parviflora","malva_rotundifolia","medicago_lupulina","medicago_minima","medicago_polymorpha","medicago_rigidula","mentha_spicata","myosotis_lithospermifolia","myosotis_palustris","myosotis_stricta","nepeta_betonicifolia","notoceras_bicorne","onobrychis_cornuta","onobrychis_michauxii","onobrychis_radiata","onopordon_heteracanthum","orobanche_purpurea","papaver_bracteatum","peganum_harmala","phalaris_arundinaceae","phleum_alpinum","phloem_montanum","phlomis_anisodonta","phlomis_cancellata","phlomis_olivieri","phlomis_oucheri","pimpinella_aurea","pimpinella_saxifraga","pimpinella_tragioides","pimpinella_tragium","plantago_atrata","plantago_lanceolata","plantago_ovata","poa_annua","poa_bulbosa","poa_pratensis","potentilia_recta","potentilla_gaubeana","potentilla_gilanica","potentilla_meyeri","potentilla_polyschista","potentilla_reptans","primula_algida","prunus_spinosa","ranunculus_buhsei","ranunculus_straussii","rheum_turkestanicum","rhinchochoris_elephants","rosa_persica","rumex_elbursnis","salvia_hypoleuca","sanguisorba_minor","scariola_arientalis","sedum_annuum","sedum_caespitosum","sedum_gracile","senecio_paucilobus","silene_aucheriana","silene_longipetala","silene_vulgaris","sisymbrium_altissimum","sisymbrium_officinale","sophora_alopecuroides","stachys_byzanthina","stachys_inflata","stachys_lavandulifolia","stachys_persica","stellaria_graminea","stellaria_media","stipa_barbata","stipa_lessingiana","taraxacum_montanum","taraxacum_serotinum","teucrium_macrum","teucrium_polium","thymus_fallax","thymus_kotschyanus","torilis_arvensis","traxacum_baltistannicum","trifolium_pratense","trifolium_repense","turgenia_latifolia","urtica_dioica","verbascum_cheiranthifolium","verbascum_haesarense","verbascum_phlomoides","verbascum_pulverulentum","verbascumflavidum_boiss","veronica_bozakmanii","veronica_intercedens","veronica_varna","vicia_ervilla","vicia_persica","vinca_herbacea","viola_oderata","ziziphora_clinopodioides","boissiera_squarrosa","cardaria_draba","dactylis_glomerata","galium_verum","lolium_perenne","tragopogon_montanus"
"21",0,0,0,0,0,0,0,0,0,0,9.809,0,0,0,3.077,0,0,0,0,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.249,0,0,0,0,0,0,0,0,7.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0
"22",0,0,0,0,0,0,0,0,0,0,9.829,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.85,34.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.961,0,0,0,0,0,0,0,0,7.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133,0,1.61,0
"24",0,0,0,0,0,0,0,0,0,0,0,7.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,5.079,0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.247,21.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.441,0,0,0,0,0,6.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01,0,0,0
"25",0,0,0,0,0,17.9,0,0,0,0,5.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99,18.43,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.453,0,0,0,0,0,0,0,0,0,0,0,0.636,3.718,0,0,0,5.014,0,0,0,0,0,0,0,0,0,0,0,3.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,74.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.949,0.595,0.704,0.32
"26",0,0,0,0,0,7.408,0,0,0,0,6.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,20.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.814,0,0,0,0,0,17.3,0,0,0,0,0,9.152,0,0,0.708,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.825,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.419,0,3.09,0
"27",0,0,0,0,0,10.74,0,0,0,0,19.66,7.441,0,0,0,0,0,0,0,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62,26.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.253,0,0,2.267,2.178,0,0,0,2.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03,0,0,0,0,0,0,0,0,75.21,0,0,0,0,0,0,0,0,0.893,0,0,0,0,0,0,0,0,0,0,0.69,0
"28",0,0,0,0,0,18.24,0,0,0,0,0,0,0,0,0,0.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.32,0,0,0,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24,32.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.301,0,0,0,0,0,0,0,0,7.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.161,0,1.387,0
"29",0,0,0,0,0,0,0,0,0,0,24.57,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.87,41.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.681,0,0,0,0,0,7.495,0,0,0,0,0,0,0,0,2.833,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51,4.266,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,7.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.715,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,3.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.47,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.051,0,0,0,0,0,0,0,0,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,4.914,7.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.494,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267,0,3.18,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.371,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.285,0,1.4,0
"33",0,0,0,0,0,0,0,0,0,0,9.819,8.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.1,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.247,21.27,0,0,0,1.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.189,0,0,0,0,0,0,0,0,1.101,0,0,0,0,3.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,8.379,0,0,0,0,0,0,29.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1033,1.19,3.17,0
"34",0,0,0,0,0,7.408,0,0,0,0,14.74,0,0,0,0,0,0,0,0,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124,5.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189,0,0,0,0,0,0,0,0,0,0,0,0,4.263,0,0,0,0,0,0,5.046,0,0,0,0,0,0,0,0,67.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067,0,1.25,0
"35",0,0,0,0,0,14.18,0,0,0,0,14.24,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1114,20.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.522,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,1.7,1.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17,0,0,0,0,0,0,0,0,45.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.693,1.075,1.47,0
"36",0,0,0,0,0,7.017,0,0,0,0,0.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,0,0,0,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.85,46.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351,0,4.662,0
"37",0,0,0,0,0,0,0,0,0,0,29.49,0,0,0,0,0,0,0,0,0.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4714,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.235,0,0,0,0,0,8.071,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189,0,0,0,0,0,0,0,0,0,0,0,7.06,4.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.581,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,2.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24,28.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,1.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.247,0,0,0,0,0,0,0,0,29.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0
"39",0,0,0,0,0,0,0,0,0,0,4.914,11.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1104,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267,0,1.62,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.247,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357,0,0,0,0,0,8.648,0,0,0,0,0,0,0,0,0,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,0,0,0,0,0,7.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.829,0,1.51,0
"41",0,0,0,0,0,21.37,0,0,0,0,8.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99,31.07,0,0,0,0.961,0,0,0,0,0,0,0,0,0,0,0,0,5.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,0,0,0,0,4.373,0,0,0,0,0,0,0,0,0,0,0,4.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.947,0,3.07,0
"42",0,0,0,0,0,7.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.371,25.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.095,0,0,0,0,0,0,0,0,0,0,0,7.064,4.221,0,0,0,0,0,0,7.373,0,0,0,0,0,0,0,0,15.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.827,0,4.062,0
"43",0,0,0,0,0,14.32,0,0,0,0,14.74,0,0,0,0,2.695,0,0,0,0,0,0,0,0,3.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,0,0,0,0,0,0,0,4.247,26.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.24,0,0,0,0,0,0,0,0,0,0,0,13.54,0,0,1.7,4.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.373,0,0,0,0,0,0,0,0,7.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,0,0,3.25
"44",0,0,0,0,0,3.712,0,0,0,0,9.8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,27.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.04,28.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115,2.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0
"45",0,0,0,0,0,0,0,0,0,0,4.914,0,0,0,0,0,0,0,0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.371,36.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.827,0,0,0
